"requestid","boro","yr","m","d","hh","mm","vol","segmentid","wktgeom","street","fromst","tost","direction"
"11693","Queens","2013","5","12","1","30","58","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","1","45","54","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","2","0","56","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","2","15","49","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","2","30","45","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","2","45","41","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","3","0","46","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","3","15","34","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","3","30","42","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","3","45","34","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","4","0","45","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","4","15","51","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","4","30","35","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","4","45","38","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","5","0","36","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","5","15","41","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","5","30","27","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","5","45","36","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","6","0","43","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","6","15","43","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","6","30","73","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","6","45","75","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","7","0","65","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","7","15","75","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","7","30","85","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","7","45","89","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","8","0","106","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","8","15","126","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","8","30","121","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","8","45","146","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","9","0","147","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","9","15","157","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","9","30","150","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","9","45","165","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","10","0","182","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","10","15","192","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","10","30","190","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","10","45","204","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","11","0","205","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","11","15","239","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","11","30","191","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","11","45","213","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","12","0","205","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","12","15","231","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","12","30","203","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","12","45","221","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","13","0","188","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","13","15","187","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","13","30","225","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","13","45","243","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","14","0","214","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","14","15","253","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","14","30","259","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","14","45","268","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","15","0","269","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","15","15","254","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","15","30","269","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","15","45","240","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"11693","Queens","2013","5","12","16","0","225","172079","POINT (1060029.1 191032)","LINDEN BLVD","CROSS IS PKWY","CROSS IS PKWY","EB"
"35707","Brooklyn","2023","1","14","12","0","197","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","12","15","233","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","12","30","213","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","12","45","187","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","13","0","192","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","13","15","217","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","13","30","202","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","13","45","231","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","14","0","217","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","14","15","202","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","14","30","223","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","14","45","249","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","15","0","227","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","15","15","243","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","15","30","223","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","15","45","244","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","16","0","241","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","16","15","240","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","16","30","234","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","16","45","245","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","17","0","202","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","17","15","234","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","17","30","218","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","17","45","225","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","18","0","220","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","18","15","229","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","18","30","217","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","18","45","197","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","19","0","198","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","19","15","235","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","19","30","201","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","19","45","214","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","20","0","212","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","20","15","241","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","20","30","207","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","20","45","191","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","21","0","181","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","21","15","203","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","21","30","172","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","21","45","165","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","22","0","148","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","22","15","176","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","22","30","132","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","22","45","148","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","23","0","155","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","23","15","140","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","23","30","121","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"35707","Brooklyn","2023","1","14","23","45","125","151516","POINT (1004852.0243700822 162537.73371917408)","FLATBUSH AVENUE","Dead end","Avenue S","NB"
"8407","Brooklyn","2012","5","19","9","30","369","151528","POINT (988173.2 151272.9)","CROPSEY AV BR","BAY 54 ST/CROPSEY AV","BODY OF WATER","NB"
"8407","Brooklyn","2012","5","19","9","45","382","151528","POINT (988173.2 151272.9)","CROPSEY AV BR","BAY 54 ST/CROPSEY AV","BODY OF WATER","NB"
"8407","Brooklyn","2012","5","19","10","0","392","151528","POINT (988173.2 151272.9)","CROPSEY AV BR","BAY 54 ST/CROPSEY AV","BODY OF WATER","NB"
"32143","Queens","2018","4","12","7","30","483","151538","POINT (1027398.3435025475 187120.08913721886)","CROSS BAY BOULEVARD","Dead end","Fulton Street Line","NB"
"32143","Queens","2018","4","12","7","45","443","151538","POINT (1027398.3435025475 187120.08913721886)","CROSS BAY BOULEVARD","Dead end","Fulton Street Line","NB"
"32143","Queens","2018","4","12","8","0","499","151538","POINT (1027398.3435025475 187120.08913721886)","CROSS BAY BOULEVARD","Dead end","Fulton Street Line","NB"
"32143","Queens","2018","4","12","8","15","457","151538","POINT (1027398.3435025475 187120.08913721886)","CROSS BAY BOULEVARD","Dead end","Fulton Street Line","NB"
"32143","Queens","2018","4","12","8","30","514","151538","POINT (1027398.3435025475 187120.08913721886)","CROSS BAY BOULEVARD","Dead end","Fulton Street Line","NB"
"32143","Queens","2018","4","12","8","45","417","151538","POINT (1027398.3435025475 187120.08913721886)","CROSS BAY BOULEVARD","Dead end","Fulton Street Line","NB"
"16192","Queens","2013","11","12","15","30","145","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","15","45","151","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","16","0","151","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","16","15","169","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","16","30","137","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","16","45","132","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","17","0","145","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","17","15","151","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","17","30","126","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","17","45","152","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","18","0","123","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","18","15","124","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","18","30","97","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","18","45","107","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","19","0","94","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","19","15","110","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
"16192","Queens","2013","11","12","19","30","77","151569","POINT (1023712.1 196468.6)","UNION TP","WOODHAVEN BLVD","WOODHAVEN BOULEVARD","EB"
